status_id,status_published,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
246675545449582_1246883542095439,04-05-17 6:01,photo,215,0,0,205,8,2,0,0,0
246675545449582_1246498245467302,04-04-17 20:19,video,7,5,0,7,0,0,0,0,0
246675545449582_1244826458967814,04-03-17 9:06,photo,38,6,3,38,0,0,0,0,0
246675545449582_1242543832529410,04-01-17 9:13,photo,168,1,0,168,0,0,0,0,0
246675545449582_1242501812533612,04-01-17 8:34,photo,277,0,0,274,2,1,0,0,0
246675545449582_1241445855972541,3/31/2017 10:29,photo,196,1,0,190,6,0,0,0,0
246675545449582_1241037512680042,3/31/2017 4:04,photo,100,3,0,99,1,0,0,0,0
246675545449582_1240323252751468,3/30/2017 10:11,photo,85,4,0,79,4,2,0,0,0
246675545449582_1239409519509508,3/29/2017 9:13,photo,34,10,6,34,0,0,0,0,0
246675545449582_1237408416376285,3/27/2017 7:30,photo,41,9,0,39,1,1,0,0,0
246675545449582_1237407966376330,3/27/2017 7:28,photo,23,5,1,22,1,0,0,0,0
246675545449582_1236222419828218,3/26/2017 0:47,video,217,24,5,206,10,1,0,0,0
246675545449582_1235278706589256,3/25/2017 1:22,photo,161,9,2,158,3,0,0,0,0
246675545449582_1235186376598489,3/24/2017 23:03,photo,279,0,0,276,3,0,0,0,0
246675545449582_1233650100085450,3/23/2017 8:13,photo,97,9,3,95,2,0,0,0,0
246675545449582_1233223386794788,3/22/2017 21:06,photo,489,3,0,480,6,3,0,0,0
246675545449582_1232468266870300,3/22/2017 4:00,photo,245,4,0,242,3,0,0,0,0
246675545449582_1231639473619846,3/21/2017 8:48,photo,270,5,0,268,2,0,0,0,0
246675545449582_1231490300301430,3/21/2017 5:14,photo,166,11,1,165,1,0,0,0,0
246675545449582_1231328130317647,3/21/2017 1:20,video,121,18,3,110,11,0,0,0,0
246675545449582_1231287666988360,3/21/2017 0:24,photo,33,9,1,33,0,0,0,0,0
246675545449582_1231287606988366,3/21/2017 0:23,photo,72,1,0,72,0,0,0,0,0
246675545449582_1231280986989028,3/21/2017 0:13,photo,174,0,0,173,1,0,0,0,0
246675545449582_1231257093658084,3/20/2017 23:19,photo,192,0,0,186,3,3,0,0,0
246675545449582_1231242440326216,3/20/2017 22:50,video,286,61,5,250,30,5,1,0,0
246675545449582_1231206533663140,3/20/2017 21:46,photo,231,0,0,230,0,1,0,0,0
246675545449582_1231206253663168,3/20/2017 21:46,photo,138,1,0,135,2,1,0,0,0
246675545449582_1230590363724757,3/20/2017 4:56,photo,104,6,1,102,2,0,0,0,0
246675545449582_1230583823725411,3/20/2017 4:43,photo,91,10,4,90,0,1,0,0,0
246675545449582_1230346027082524,3/19/2017 21:39,photo,682,22,0,657,12,13,0,0,0
246675545449582_1229012967215830,3/18/2017 9:09,video,1379,769,69,1131,234,4,4,2,4
246675545449582_1228848210565639,3/18/2017 5:10,photo,629,16,1,610,16,2,1,0,0
246675545449582_1226281594155634,3/15/2017 5:51,video,58,4,3,58,0,0,0,0,0
246675545449582_1225558117561315,3/14/2017 9:10,photo,272,9,0,268,2,2,0,0,0
246675545449582_1225220974261696,3/14/2017 0:42,photo,213,2,2,207,6,0,0,0,0
246675545449582_1224187674365026,3/13/2017 0:46,photo,225,2,0,220,5,0,0,0,0
246675545449582_1224030577714069,03-12-17 23:45,photo,463,48,2,450,8,4,1,0,0
246675545449582_1223199424463851,03-12-17 2:52,photo,285,7,0,276,8,1,0,0,0
246675545449582_1223157987801328,03-12-17 1:41,photo,526,18,0,512,12,2,0,0,0
246675545449582_1223077674476026,03-11-17 23:26,photo,418,4,0,406,9,3,0,0,0
246675545449582_1222413617875765,03-11-17 8:04,photo,515,10,0,505,9,0,1,0,0
246675545449582_1222412677875859,03-11-17 8:02,photo,377,5,0,365,10,2,0,0,0
246675545449582_1222237971226663,03-11-17 3:13,photo,1186,37,1,1161,19,6,0,0,0
246675545449582_1221151348001992,03-09-17 22:56,video,591,560,49,498,84,3,4,1,1
246675545449582_1216734251777035,03-05-17 10:03,photo,424,8,1,411,13,0,0,0,0
246675545449582_1215880921862368,03-04-17 12:13,photo,119,16,0,105,0,0,0,8,6
246675545449582_1215763855207408,03-04-17 9:33,photo,67,9,0,66,1,0,0,0,0
246675545449582_1215755788541548,03-04-17 9:22,photo,439,10,3,424,15,0,0,0,0
246675545449582_1215755648541562,03-04-17 9:22,status,1043,117,24,984,58,1,0,0,0
246675545449582_1215751681875292,03-04-17 9:17,photo,690,10,0,667,21,2,0,0,0
246675545449582_1213633825420411,03-02-17 0:52,status,84,7,1,84,0,0,0,0,0
246675545449582_1212815102168950,03-01-17 1:27,photo,491,16,0,478,11,2,0,0,0
246675545449582_1211991745584619,2/28/2017 2:45,photo,63,1,0,61,0,2,0,0,0
246675545449582_1211406398976487,2/27/2017 10:53,link,46,3,1,46,0,0,0,0,0
246675545449582_1208615195922274,2/24/2017 9:12,photo,320,17,0,309,9,1,1,0,0
246675545449582_1206677249449402,2/22/2017 2:51,video,51,8,6,51,0,0,0,0,0
246675545449582_1204775666306227,2/20/2017 1:13,photo,85,9,2,83,2,0,0,0,0
246675545449582_1204766949640432,2/20/2017 1:02,photo,99,13,0,98,1,0,0,0,0
246675545449582_1202681639848963,2/17/2017 22:28,photo,213,13,1,212,1,0,0,0,0
246675545449582_1200635193386941,2/16/2017 5:37,photo,156,12,0,154,2,0,0,0,0
246675545449582_1199699436813850,2/15/2017 9:11,video,204,128,4,184,17,0,2,1,0
246675545449582_1199487093501751,2/15/2017 3:08,photo,246,8,0,241,3,2,0,0,0
246675545449582_1198739810243146,2/14/2017 7:41,photo,225,2,0,219,6,0,0,0,0
246675545449582_1198573446926449,2/14/2017 4:01,video,256,427,30,191,62,1,2,0,0
246675545449582_1198444310272696,2/14/2017 0:17,photo,146,1,0,142,2,2,0,0,0
246675545449582_1197655157018278,2/13/2017 1:54,photo,212,0,1,206,5,0,1,0,0
246675545449582_1196791003771360,02-12-17 1:05,photo,229,3,0,225,4,0,0,0,0
246675545449582_1196036140513513,02-11-17 4:26,photo,66,2,0,64,1,1,0,0,0
246675545449582_1196034470513680,02-11-17 4:22,photo,158,0,0,157,1,0,0,0,0
246675545449582_1195868550530272,02-10-17 23:58,photo,301,7,0,288,6,6,0,1,0
246675545449582_1195835127200281,02-10-17 22:58,video,88,1,0,87,1,0,0,0,0
246675545449582_1195826603867800,02-10-17 22:43,video,148,54,2,126,18,4,0,0,0
246675545449582_1194979570619170,02-09-17 23:35,photo,398,11,0,390,4,4,0,0,0
246675545449582_1194152324035228,02-09-17 3:00,photo,89,4,0,86,3,0,0,0,0
246675545449582_1194152114035249,02-09-17 3:00,photo,151,0,0,146,3,2,0,0,0
246675545449582_1193948517388942,02-08-17 21:30,photo,155,5,0,152,2,0,1,0,0
246675545449582_1193370614113399,02-08-17 7:20,video,109,13,0,104,5,0,0,0,0
246675545449582_1193100794140381,02-07-17 23:56,video,117,16,0,104,11,2,0,0,0
246675545449582_1193098504140610,02-07-17 23:54,video,112,7,0,101,11,0,0,0,0
246675545449582_1193082417475552,02-07-17 23:26,photo,132,3,0,123,5,4,0,0,0
246675545449582_1193081934142267,02-07-17 23:25,photo,149,3,0,142,5,2,0,0,0
246675545449582_1192627357521058,02-07-17 12:37,photo,274,9,0,260,11,2,1,0,0
246675545449582_1192593007524493,02-07-17 11:54,video,195,95,5,162,30,0,3,0,0
246675545449582_1192139650903162,02-07-17 1:35,video,138,25,2,125,11,2,0,0,0
246675545449582_1191470297636764,02-06-17 9:52,video,627,266,8,519,105,2,0,1,0
246675545449582_1187218114728649,02-02-17 5:18,photo,289,23,0,279,7,3,0,0,0
246675545449582_1186387618145032,02-01-17 6:25,photo,209,10,0,204,4,1,0,0,0
246675545449582_1186230391494088,02-01-17 1:49,video,162,75,6,145,16,0,1,0,0
246675545449582_1185479421569185,1/31/2017 5:46,photo,265,11,0,259,6,0,0,0,0
246675545449582_1184777364972724,1/30/2017 8:20,photo,301,10,0,294,6,1,0,0,0
246675545449582_1183760258407768,1/29/2017 1:43,photo,213,5,0,209,4,0,0,0,0
246675545449582_1183759621741165,1/29/2017 1:41,photo,210,3,0,206,4,0,0,0,0
246675545449582_1182845348499259,1/27/2017 21:41,photo,408,11,0,393,9,6,0,0,0
246675545449582_1175029279280866,1/20/2017 8:15,photo,223,6,0,215,7,1,0,0,0
246675545449582_1174777059306088,1/20/2017 0:05,photo,359,4,0,353,5,1,0,0,0
246675545449582_1174655055984955,1/19/2017 20:31,photo,535,2,0,485,27,0,0,23,0
246675545449582_1173110559472738,1/18/2017 5:09,photo,362,10,0,354,8,0,0,0,0
246675545449582_1171413546309106,1/16/2017 8:09,video,266,165,10,215,42,3,4,2,0
246675545449582_1170579266392534,1/15/2017 9:45,photo,156,2,0,151,5,0,0,0,0
246675545449582_1170378916412569,1/15/2017 4:01,video,110,21,0,102,6,1,1,0,0
246675545449582_1170184399765354,1/14/2017 22:34,video,446,6148,120,352,80,7,5,0,2
246675545449582_1170144596436001,1/14/2017 21:23,status,102,1,0,102,0,0,0,0,0
246675545449582_1169554633161664,1/14/2017 6:34,photo,161,6,0,158,3,0,0,0,0
246675545449582_1169527336497727,1/14/2017 5:44,photo,279,8,0,273,6,0,0,0,0
246675545449582_1168502879933506,1/13/2017 4:16,photo,288,6,0,281,5,2,0,0,0
246675545449582_1167223483394779,01-11-17 23:58,photo,230,8,0,221,8,1,0,0,0
246675545449582_1166277320156062,01-11-17 0:23,photo,271,12,0,262,6,3,0,0,0
246675545449582_1166276610156133,01-11-17 0:21,photo,113,2,1,107,3,2,0,1,0
246675545449582_1165505946899866,01-10-17 1:40,video,256,103,16,205,47,1,2,0,1
246675545449582_1164079123709215,01-08-17 9:15,photo,306,4,0,301,3,2,0,0,0
246675545449582_1164073297043131,01-08-17 9:03,photo,566,10,0,548,4,14,0,0,0
246675545449582_1164009767049484,01-08-17 7:44,photo,186,1,1,184,0,2,0,0,0
246675545449582_1164006150383179,01-08-17 7:40,video,135,9,2,118,10,4,2,1,0
246675545449582_1163966020387192,01-08-17 6:30,video,174,195,3,146,18,5,4,1,0
246675545449582_1163738290409965,01-07-17 23:09,video,171,84,4,159,10,2,0,0,0
246675545449582_1163132137137247,01-07-17 5:04,photo,373,8,0,365,5,3,0,0,0
246675545449582_1163021547148306,01-07-17 1:52,photo,403,5,0,392,8,3,0,0,0
246675545449582_1162290423888085,01-06-17 5:10,photo,139,14,0,138,1,0,0,0,0
246675545449582_1162103183906809,01-06-17 4:29,photo,148,16,5,146,1,1,0,0,0
246675545449582_1159787837471677,01-03-17 3:55,photo,270,8,0,265,4,1,0,0,0
246675545449582_1159578674159260,01-02-17 21:13,photo,343,8,0,334,7,1,1,0,0
246675545449582_1159059407544520,01-02-17 8:25,photo,254,5,0,252,2,0,0,0,0
246675545449582_1157109567739504,12/31/2016 5:13,photo,304,9,6,298,5,1,0,0,0
246675545449582_1156436197806841,12/30/2016 9:37,photo,437,6,0,433,4,0,0,0,0
246675545449582_1155481771235617,12/29/2016 6:26,photo,412,4,2,399,13,0,0,0,0
246675545449582_1153511178099343,12/26/2016 22:07,photo,183,11,0,175,6,2,0,0,0
246675545449582_1153045071479287,12/26/2016 8:50,photo,353,8,2,342,9,1,1,0,0
246675545449582_1152934644823663,12/26/2016 5:17,photo,144,14,1,142,2,0,0,0,0
246675545449582_1152913828159078,12/26/2016 4:28,photo,905,10,5,876,21,8,0,0,0
246675545449582_1152110821572712,12/25/2016 6:17,video,151,19,2,129,18,2,1,1,0
246675545449582_1151900288260432,12/25/2016 0:26,photo,276,4,0,264,8,3,1,0,0
246675545449582_1151226804994447,12/24/2016 7:59,photo,227,3,4,218,8,1,0,0,0
246675545449582_1150847395032388,12/24/2016 0:15,video,340,1201,47,276,55,1,6,1,1
246675545449582_1150804555036672,12/23/2016 23:17,photo,478,12,0,463,11,4,0,0,0
246675545449582_1150189498431511,12/23/2016 9:10,photo,189,22,2,185,3,1,0,0,0
246675545449582_1149785171805277,12/22/2016 23:15,photo,211,7,0,207,4,0,0,0,0
246675545449582_1148908718559589,12/22/2016 2:06,photo,296,2,0,293,3,0,0,0,0
246675545449582_1148872305229897,12/22/2016 1:07,video,113,15,1,100,9,1,1,2,0
246675545449582_1148811685235959,12/21/2016 23:08,photo,113,2,0,109,4,0,0,0,0
246675545449582_1148804495236678,12/21/2016 22:53,video,133,19,2,115,13,4,1,0,0
246675545449582_1148778498572611,12/21/2016 22:27,photo,223,3,0,213,5,5,0,0,0
246675545449582_1148294565287671,12/21/2016 10:13,photo,322,8,1,311,8,3,0,0,0
246675545449582_1148113975305730,12/21/2016 5:59,photo,235,3,0,230,4,0,1,0,0
246675545449582_1148100295307098,12/21/2016 5:45,photo,163,1,0,160,3,0,0,0,0
246675545449582_1148092638641197,12/21/2016 5:36,photo,373,4,3,367,5,1,0,0,0
246675545449582_1148031001980694,12/21/2016 4:24,video,249,147,8,193,50,2,4,0,0
246675545449582_1148003018650159,12/21/2016 3:42,photo,129,2,0,123,5,1,0,0,0
246675545449582_1147904175326710,12/21/2016 0:58,photo,245,7,0,234,6,4,0,1,0
246675545449582_1147875258662935,12/21/2016 0:10,photo,272,9,0,264,6,2,0,0,0
246675545449582_1147854628664998,12/20/2016 23:43,video,239,127,7,189,47,0,3,0,0
246675545449582_1147205385396589,12/20/2016 8:47,photo,135,9,1,131,3,1,0,0,0
246675545449582_1147185192065275,12/20/2016 8:20,photo,333,44,0,325,6,2,0,0,0
246675545449582_1147006065416521,12/20/2016 3:45,photo,96,3,0,94,2,0,0,0,0
246675545449582_1146994878750973,12/20/2016 3:25,photo,210,7,0,203,7,0,0,0,0
246675545449582_1146940198756441,12/20/2016 1:42,video,154,72,6,124,24,3,2,1,0
246675545449582_1146916275425500,12/20/2016 0:57,photo,192,8,0,189,3,0,0,0,0
246675545449582_1146771785439949,12/19/2016 20:32,photo,152,2,0,151,1,0,0,0,0
246675545449582_1146305782153216,12/19/2016 8:33,photo,222,3,0,216,6,0,0,0,0
246675545449582_1146248778825583,12/19/2016 7:09,photo,227,1,0,223,2,2,0,0,0
246675545449582_1145729508877510,12/18/2016 21:12,photo,542,21,1,521,11,9,1,0,0
246675545449582_1144522998998161,12/18/2016 1:44,video,279,274,15,233,42,4,0,0,0
246675545449582_1144499455667182,12/18/2016 1:19,photo,263,8,0,258,3,0,1,1,0
246675545449582_1140401796076948,12/15/2016 2:19,video,358,5498,94,294,57,1,5,1,0
246675545449582_1140232509427210,12/15/2016 0:00,video,65,4,1,65,0,0,0,0,0
246675545449582_1136992979751163,12-12-16 10:43,photo,190,11,1,182,5,3,0,0,0
246675545449582_1135961669854294,12-11-16 11:14,photo,320,4,1,309,10,1,0,0,0
246675545449582_1134445683339226,12-10-16 2:19,photo,266,8,0,254,9,3,0,0,0
246675545449582_1134207113363083,12-09-16 21:48,video,452,19013,161,353,92,2,3,2,0
246675545449582_1133575740092887,12-09-16 10:44,status,123,23,0,114,0,0,3,6,0
246675545449582_1133476640102797,12-09-16 9:29,video,543,4661,178,397,136,2,6,1,1
246675545449582_1133027370147724,12-08-16 23:57,photo,278,8,0,267,9,2,0,0,0
246675545449582_1132905676826560,12-08-16 21:11,video,445,432,27,315,124,2,3,0,1
246675545449582_1132169446900183,12-08-16 6:58,photo,196,7,8,190,2,4,0,0,0
246675545449582_1132036880246773,12-08-16 4:21,video,607,383,52,446,159,1,0,0,1
246675545449582_1131998556917272,12-08-16 3:22,photo,180,4,0,166,12,2,0,0,0
246675545449582_1131974173586377,12-08-16 2:38,photo,236,8,0,228,8,0,0,0,0
246675545449582_1131215043662290,12-07-16 9:30,status,93,2,1,90,3,0,0,0,0
246675545449582_1130951013688693,12-07-16 5:01,video,48,6,0,47,1,0,0,0,0
246675545449582_1130936990356762,12-07-16 4:39,video,245,169,37,205,33,5,2,0,0
246675545449582_1127930780657383,12-05-16 0:56,status,225,12,29,222,2,1,0,0,0
246675545449582_1127110904072704,12-04-16 9:58,photo,133,4,2,128,5,0,0,0,0
246675545449582_1127110410739420,12-04-16 9:58,photo,170,11,2,159,11,0,0,0,0
246675545449582_1123561147761013,12-02-16 1:12,photo,304,13,0,294,9,1,0,0,0
246675545449582_1123559867761141,12-02-16 1:10,photo,150,5,0,148,1,1,0,0,0
246675545449582_1122787121171749,12-01-16 12:35,photo,387,8,0,375,9,3,0,0,0
246675545449582_1121060898011038,11/30/2016 8:46,video,564,20990,154,473,82,3,3,3,0
246675545449582_1117028825080912,11/27/2016 6:06,photo,261,36,1,256,5,0,0,0,0
246675545449582_1115512555232539,11/26/2016 4:51,photo,477,12,0,468,6,3,0,0,0
246675545449582_1110381239079004,11/22/2016 0:03,photo,154,19,7,153,1,0,0,0,0
246675545449582_1108612865922508,11/20/2016 7:05,photo,130,13,2,124,3,2,1,0,0
246675545449582_1106131959503932,11/17/2016 20:56,photo,307,0,0,294,12,0,1,0,0
246675545449582_1103306073119854,11/15/2016 4:07,photo,113,12,5,111,2,0,0,0,0
246675545449582_1102277329889395,11/13/2016 23:43,photo,77,4,2,77,0,0,0,0,0
246675545449582_1101125083337953,11/13/2016 1:35,video,38,4,0,37,0,0,1,0,0
246675545449582_1099887506795044,11-12-16 1:15,photo,209,9,0,206,2,0,1,0,0
246675545449582_1094491660667962,11-07-16 0:51,photo,99,0,3,98,1,0,0,0,0
246675545449582_1094485160668612,11-07-16 0:35,video,119,8,2,113,5,1,0,0,0
246675545449582_1085847048199090,10/29/2016 23:56,photo,182,2,21,180,2,0,0,0,0
246675545449582_1083923348391460,10/27/2016 20:26,photo,155,1,4,148,4,0,0,3,0
246675545449582_1083918448391950,10/27/2016 20:14,video,86,0,0,76,4,0,0,6,0
246675545449582_1083917665058695,10/27/2016 20:12,video,124,0,0,114,4,0,0,6,0
246675545449582_1082633148520480,10/26/2016 10:48,video,221,1,0,211,0,8,0,2,0
246675545449582_1082251121892016,10/26/2016 0:00,photo,52,0,0,52,0,0,0,0,0
246675545449582_1082248058558989,10/25/2016 23:51,video,38,7,1,38,0,0,0,0,0
246675545449582_1082247548559040,10/25/2016 23:50,photo,2,0,37,2,0,0,0,0,0
246675545449582_1081853581931770,10/25/2016 11:23,photo,347,0,1,335,12,0,0,0,0
246675545449582_1081800408603754,10/25/2016 9:55,photo,99,0,30,97,2,0,0,0,0
246675545449582_1081602005290261,10/25/2016 4:56,photo,210,0,6,202,4,0,0,4,0
246675545449582_1081526181964510,10/25/2016 2:51,photo,178,0,0,171,7,0,0,0,0
246675545449582_1081469945303467,10/25/2016 1:23,photo,149,0,1,143,5,1,0,0,0
246675545449582_1080427132074415,10/23/2016 20:41,photo,77,0,1,73,0,0,0,4,0
246675545449582_1080424785407983,10/23/2016 20:39,link,169,0,57,166,2,0,1,0,0
246675545449582_1080032308780564,10/23/2016 9:51,link,237,0,0,229,2,6,0,0,0
246675545449582_1080023865448075,10/23/2016 9:36,photo,86,0,3,85,1,0,0,0,0
246675545449582_1080019492115179,10/23/2016 9:32,photo,120,0,2,119,1,0,0,0,0
246675545449582_1080018492115279,10/23/2016 9:30,photo,234,0,0,224,6,0,0,4,0
246675545449582_1079829918800803,10/23/2016 4:23,photo,280,0,1,277,3,0,0,0,0
246675545449582_1078953072221821,10/22/2016 4:29,photo,319,5,0,308,5,0,0,6,0
246675545449582_1078874958896299,10/22/2016 2:12,video,171,0,0,162,3,0,0,6,0
246675545449582_1078833298900465,10/22/2016 1:34,photo,251,5,0,249,0,0,0,2,0
246675545449582_1078275115622950,10/21/2016 10:59,video,135,0,0,128,4,1,0,2,0
246675545449582_1077385399045255,10/20/2016 10:10,photo,1,0,37,1,0,0,0,0,0
246675545449582_1077383585712103,10/20/2016 10:07,photo,1,0,1,1,0,0,0,0,0
246675545449582_1077325272384601,10/20/2016 8:26,photo,264,2,0,261,3,0,0,0,0
246675545449582_1077201065730355,10/20/2016 5:10,photo,218,2,5,214,0,0,0,4,0
246675545449582_1077094905740971,10/20/2016 2:07,photo,52,0,4,52,0,0,0,0,0
246675545449582_1077067919077003,10/20/2016 1:15,video,41,0,3,39,1,0,0,1,0
246675545449582_1077056299078165,10/20/2016 0:56,photo,67,0,1,66,1,0,0,0,0
246675545449582_1076957332421395,10/19/2016 22:23,photo,266,9,1,237,1,0,0,28,0
246675545449582_1076888609094934,10/19/2016 20:12,photo,165,0,0,156,5,0,0,4,0
246675545449582_1076634159120379,10/19/2016 12:54,video,70,0,0,66,0,0,0,4,0
246675545449582_1076345245815937,10/19/2016 6:03,photo,247,1,0,239,8,0,0,0,0
246675545449582_1076338039149991,10/19/2016 5:48,photo,379,0,0,373,3,0,0,3,0
246675545449582_1076173079166487,10/19/2016 0:28,photo,305,1,0,284,8,0,0,13,0
246675545449582_1076155455834916,10/18/2016 23:49,photo,26,0,0,23,0,3,0,0,0
246675545449582_1076155252501603,10/18/2016 23:48,photo,28,0,0,27,1,0,0,0,0
246675545449582_1076122922504836,10/18/2016 22:51,photo,37,0,0,35,2,0,0,0,0
246675545449582_1076108042506324,10/18/2016 22:12,photo,46,0,0,46,0,0,0,0,0
246675545449582_1075572685893193,10/18/2016 8:42,photo,164,2,13,150,8,0,1,5,0
246675545449582_1075429129240882,10/18/2016 5:50,photo,282,0,0,278,4,0,0,0,0
246675545449582_1075237065926755,10/18/2016 0:10,status,61,5,0,54,0,0,0,7,0
246675545449582_1075235712593557,10/18/2016 0:07,photo,68,3,0,68,0,0,0,0,0
246675545449582_1075112622605866,10/17/2016 20:12,photo,73,1,17,66,4,0,0,3,0
246675545449582_1075110259272769,10/17/2016 20:08,photo,641,0,0,628,11,2,0,0,0
246675545449582_1074708499312945,10/17/2016 10:10,photo,122,0,0,115,7,0,0,0,0
246675545449582_1074394839344311,10/17/2016 2:31,photo,654,1,50,617,32,0,0,5,0
246675545449582_1074303239353471,10/16/2016 23:29,photo,245,2,0,239,3,0,0,3,0
246675545449582_1074241259359669,10/16/2016 21:45,photo,173,0,0,173,0,0,0,0,0
246675545449582_1074163336034128,10/16/2016 19:31,photo,64,0,1,64,0,0,0,0,0
246675545449582_1073903956060066,10/16/2016 12:17,photo,495,9,227,443,42,0,0,10,0
246675545449582_1073569299426865,10/16/2016 5:13,photo,144,0,0,137,2,0,0,5,0
246675545449582_1073422289441566,10/16/2016 0:48,photo,476,3,212,452,16,0,0,8,0
246675545449582_1073300169453778,10/15/2016 21:21,photo,4,0,41,4,0,0,0,0,0
246675545449582_1072987746151687,10/15/2016 12:21,photo,48,0,1,43,1,0,0,4,0
246675545449582_1072885942828534,10/15/2016 10:03,status,77,1,38,76,1,0,0,0,0
246675545449582_1072357409548054,10/14/2016 21:42,photo,199,0,5,179,1,0,0,19,0
246675545449582_1071980006252461,10/14/2016 11:26,status,43,0,1,42,1,0,0,0,0
246675545449582_1071923709591424,10/14/2016 10:16,photo,30,0,0,30,0,0,0,0,0
246675545449582_1071564252960703,10/14/2016 4:56,photo,190,1,0,168,5,0,0,17,0
246675545449582_1071413999642395,10/14/2016 1:39,photo,96,0,5,90,0,0,0,6,0
246675545449582_1071357919648003,10/14/2016 0:27,photo,295,3,10,243,1,0,0,51,0
246675545449582_1071143006336161,10/13/2016 19:49,photo,102,0,1,87,2,0,0,13,0
246675545449582_1070850033032125,10/13/2016 13:27,photo,52,0,2,46,0,0,0,6,0
246675545449582_1070595273057601,10/13/2016 8:14,photo,71,0,5,61,0,0,0,10,0
246675545449582_1070581736392288,10/13/2016 7:57,photo,95,1,2,73,1,0,0,21,0
246675545449582_1068848683232260,10-11-16 9:40,photo,132,10,1,124,5,1,0,2,0
246675545449582_1068693346581127,10-11-16 5:58,video,63,14,0,63,0,0,0,0,0
246675545449582_1068510053266123,10-10-16 23:23,photo,187,6,0,182,5,0,0,0,0
246675545449582_1067847033332425,10-10-16 5:08,photo,124,2,0,119,3,2,0,0,0
246675545449582_1067041433412985,10-09-16 6:07,video,296,80,5,242,44,5,3,1,1
246675545449582_1066827263434402,10-09-16 0:09,video,268,46,0,231,32,3,1,0,1
